Property ID 	 Property Label 	 Matching Frame 	 Score
P941	inspired by	Subjective_influence	0.5905288296993024
P941	inspired by	Experiencer_subj	0.5871230729127743
P941	inspired by	Idiosyncrasy	0.5527881693686287
P941	inspired by	Desiring	0.542469249788177
P941	inspired by	Talking_into	0.538814711328349
P941	inspired by	Mental_property	0.527186354858762
P941	inspired by	Grasp	0.5236882000709194
P941	inspired by	Subject_stimulus	0.5181015384234836
P941	inspired by	Linguistic_meaning	0.5175676960442733
P941	inspired by	Awareness	0.5171842452434698
P1346	winner	Finish_competition	0.6692159359156752
P1346	winner	Ordinal_numbers	0.3726494624602542
P1346	winner	Competition	0.36091238684744986
P1346	winner	Lose_possession	0.3305271194222119
P1346	winner	Behind_the_scenes	0.3282982385061869
P1346	winner	Participation	0.3251504024900797
P1346	winner	Performers	0.32403290117591366
P1346	winner	Part_whole	0.3216847857079016
P1346	winner	Performing_arts	0.3126643206460492
P1346	winner	Clarity_of_resolution	0.31047824043451216
P1104	number of pages	Quantity	0.7261745013880521
P1104	number of pages	Aggregate	0.5916454955097845
P1104	number of pages	Abundance	0.5201784964495458
P1104	number of pages	Cardinal_numbers	0.48468935277758324
P1104	number of pages	Proliferating_in_number	0.47345066126861285
P1104	number of pages	Mass_motion	0.466460480062778
P1104	number of pages	Reading	0.46429208517963894
P1104	number of pages	Adding_up	0.46251919570134303
P1104	number of pages	Scarcity	0.4301098278498716
P1104	number of pages	Type	0.428540875232299
P828	has cause	Causation	0.7356485542140989
P828	has cause	Cause_to_start	0.6427529739398042
P828	has cause	Explaining_the_facts	0.6195906377911378
P828	has cause	Obviousness	0.6167591829620316
P828	has cause	Sign	0.5852392495107159
P828	has cause	Health_response	0.5816315979724848
P828	has cause	Rashness	0.5786514661971364
P828	has cause	Linguistic_meaning	0.5732120380410959
P828	has cause	Reasoning	0.5655426148110284
P828	has cause	Subjective_influence	0.5651933170394026
P1344	participant of	Participation	0.4955256904947713
P1344	participant of	Performers_and_roles	0.4788660354978152
P1344	participant of	Post_giving	0.45559801439696374
P1344	participant of	Bragging	0.45178832799106317
P1344	participant of	Pre_giving	0.4498435067309097
P1344	participant of	Agree_or_refuse_to_act	0.44803316910159774
P1344	participant of	Part_piece	0.44217635262754706
P1344	participant of	Performers	0.4420521324939811
P1344	participant of	First_rank	0.4410814689051233
P1344	participant of	Suspicion	0.43966292209116425
P1345	number of victims	Aggregate	0.5967708620641394
P1345	number of victims	Quantity	0.5841680810624558
P1345	number of victims	People_by_morality	0.4990478284181474
P1345	number of victims	Clemency	0.44678967817277304
P1345	number of victims	Abusing	0.4458048551846087
P1345	number of victims	Mass_motion	0.44575223518439805
P1345	number of victims	Rape	0.44332483764620817
P1345	number of victims	Committing_crime	0.44308073681733645
P1345	number of victims	Morality_evaluation	0.4337232511825165
P1345	number of victims	People_by_jurisdiction	0.42647804504621994
P1100	number of cylinders	Quantity	0.5666495884328139
P1100	number of cylinders	Aggregate	0.5427644527203157
P1100	number of cylinders	Gizmo	0.50573595077718
P1100	number of cylinders	Fluidic_motion	0.4571913162861219
P1100	number of cylinders	Connectors	0.4490133540330009
P1100	number of cylinders	Abundance	0.44844667677282934
P1100	number of cylinders	Cause_fluidic_motion	0.44797790853185254
P1100	number of cylinders	Process	0.44071357208483053
P1100	number of cylinders	Filling	0.4404210323204917
P1100	number of cylinders	Mass_motion	0.4385190827102118
P1342	number of members	Aggregate	0.5997595149604055
P1342	number of members	Quantity	0.5624090319470707
P1342	number of members	Adding_up	0.49195147685839113
P1342	number of members	Mass_motion	0.48773215473054976
P1342	number of members	Scarcity	0.4784235957894736
P1342	number of members	Increment	0.4770786645337056
P1342	number of members	Amounting_to	0.46563485130604504
P1342	number of members	Dimension	0.46272682556764677
P1342	number of members	Unemployment_rate	0.45006602339220636
P1342	number of members	Measure_volume	0.445670791115655
P1340	eye color	Color	0.6878276634723729
P1340	eye color	Location_of_light	0.6285795833293649
P1340	eye color	Light_movement	0.6270420668214988
P1340	eye color	Body_decoration	0.5812565068556533
P1340	eye color	Sensation	0.533472213449851
P1340	eye color	Hair_configuration	0.530361041181768
P1340	eye color	Filling	0.5016228723866286
P1340	eye color	Adorning	0.49953666040960865
P1340	eye color	Accoutrements	0.4761181787920504
P1340	eye color	Distinctiveness	0.46813609533222755
P272	production company	Behind_the_scenes	0.6721297420810899
P272	production company	Performing_arts	0.580783490752781
P272	production company	Buildings	0.5674384404176389
P272	production company	Building_subparts	0.5581411727385309
P272	production company	Text	0.5381743475702149
P272	production company	Physical_artworks	0.5098825812865928
P272	production company	Aggregate	0.4995425808354839
P272	production company	Locale_by_use	0.4658350701024898
P272	production company	Architectural_part	0.4627120481803392
P272	production company	Part_ordered_segments	0.4494488706047781
P137	operator	Renting	0.5979136872012488
P137	operator	Commerce_scenario	0.5653433107762038
P137	operator	Operating_a_system	0.5652268074728825
P137	operator	Using	0.5434614321021191
P137	operator	Commerce_sell	0.5425399107376785
P137	operator	Renting_out	0.5374137333944984
P137	operator	Employing	0.5302766182993834
P137	operator	Commercial_transaction	0.5267767473834767
P137	operator	Commerce_money-transfer	0.519633279536915
P137	operator	People_by_vocation	0.5110220081319504
P931	place served by airport	Locale_by_use	0.6298755677027376
P931	place served by airport	Political_locales	0.5574078657656769
P931	place served by airport	Isolated_places	0.5107860542018539
P931	place served by airport	Buildings	0.5024251264630404
P931	place served by airport	Residence	0.4954878907736619
P931	place served by airport	Measure_area	0.4630725371148925
P931	place served by airport	Board_vehicle	0.4627493200107781
P931	place served by airport	Ride_vehicle	0.4454334738082454
P931	place served by airport	Bringing	0.4385112692794317
P931	place served by airport	Locale	0.4334511136055614
P138	named after	Being_named	0.7726484935128186
P138	named after	Word_relations	0.6968650176017858
P138	named after	Name_conferral	0.6834601023654306
P138	named after	Linguistic_meaning	0.5896307852302787
P138	named after	Namesake	0.5863569053739783
P138	named after	Achieving_first	0.5376138375478754
P138	named after	Spelling_and_pronouncing	0.526200257502004
P138	named after	Referring_by_name	0.5007476315818108
P138	named after	Text	0.49821065184081254
P138	named after	Communicate_categorization	0.4886662756886816
P495	country of origin	Indigenous_origin	0.7153659823067685
P495	country of origin	People_by_origin	0.5055971115893255
P495	country of origin	Political_locales	0.45267697767934484
P495	country of origin	Linguistic_meaning	0.4513005709148434
P495	country of origin	People_by_jurisdiction	0.4449430924355372
P495	country of origin	Type	0.4386960597439973
P495	country of origin	Actually_occurring_entity	0.437115907214338
P495	country of origin	Being_born	0.43396580403776164
P495	country of origin	Isolated_places	0.43102057291070006
P495	country of origin	People_by_religion	0.43095138988766385
P1339	number of injured	Experience_bodily_harm	0.6899031272157584
P1339	number of injured	Medical_conditions	0.6221294452846747
P1339	number of injured	Cause_harm	0.561117013061305
P1339	number of injured	Observable_bodyparts	0.5100931746840431
P1339	number of injured	Body_mark	0.5010487477035221
P1339	number of injured	Perception_body	0.4989985755970015
P1339	number of injured	Undergoing	0.4629799278071946
P1339	number of injured	Recovery	0.45821248579123386
P1339	number of injured	Attack	0.4562708712763293
P1339	number of injured	Biological_urge	0.42692233168027677
P140	religion	People_by_religion	0.7060694813396603
P140	religion	Rite	0.6021233560127495
P140	religion	People_along_political_spectrum	0.5930065315802354
P140	religion	Religious_belief	0.5760993956499161
P140	religion	Strictness	0.5648488211155142
P140	religion	Proper_reference	0.539188010301193
P140	religion	People_by_morality	0.533802477296261
P140	religion	Custom	0.5330926603415104
P140	religion	Morality_evaluation	0.5329625084606298
P140	religion	Institutions	0.5327871290418708
P169	chief executive officer	People_by_vocation	0.6393097501015239
P169	chief executive officer	Leadership	0.5791756003687522
P169	chief executive officer	Subordinates_and_Superiors	0.4278537108681969
P169	chief executive officer	Employing	0.4172188258121057
P169	chief executive officer	Medical_professionals	0.40946663630456487
P169	chief executive officer	Quitting	0.39930405435587907
P169	chief executive officer	Education_teaching	0.36997987757552575
P169	chief executive officer	First_rank	0.35696143702412236
P169	chief executive officer	Hiring	0.3483146076271107
P169	chief executive officer	Get_a_job	0.33532657287561424
P286	head coach	Organization	0.5188244338182074
P286	head coach	Education_teaching	0.4487415657958569
P286	head coach	Leadership	0.4446123145998727
P286	head coach	People_by_vocation	0.44441791028508937
P286	head coach	Expertise	0.4400915951125103
P286	head coach	Defend	0.4056979757102807
P286	head coach	Subordinates_and_Superiors	0.40530142951858716
P286	head coach	Performers_and_roles	0.38077831416202645
P286	head coach	Aggregate	0.3768142832624123
P286	head coach	Employing	0.37674805153822255
P607	conflict	Hostile_encounter	0.9302821358120194
P607	conflict	Quarreling	0.7388125055943295
P607	conflict	Fighting_activity	0.6908634211984536
P607	conflict	Attack	0.5337654075042073
P607	conflict	Discussion	0.4626905086316183
P607	conflict	Point_of_dispute	0.4459692086169177
P607	conflict	Change_of_leadership	0.4416747367188245
P607	conflict	Killing	0.41199345106100965
P607	conflict	Compatibility	0.40599923691906586
P607	conflict	Bearing_arms	0.39611979216529486
P1444	journey destination	Travel	0.8855009741512945
P1444	journey destination	Setting_out	0.6312822649679619
P1444	journey destination	Ride_vehicle	0.6190332260332818
P1444	journey destination	Traversing	0.547699196703717
P1444	journey destination	Self_motion	0.5369346241146323
P1444	journey destination	Board_vehicle	0.5339263946400166
P1444	journey destination	Arriving	0.5247049465159154
P1444	journey destination	Operate_vehicle	0.5221970718437496
P1444	journey destination	Bringing	0.5208396307832323
P1444	journey destination	Disembarking	0.5141632169824448
P175	performer	Noise_makers	0.581684889330214
P175	performer	Behind_the_scenes	0.5337408557811385
P175	performer	Performing_arts	0.498615948502209
P175	performer	Performers	0.4843401470454145
P175	performer	Text	0.4648460238732308
P175	performer	People_by_vocation	0.4490465229391184
P175	performer	Aggregate	0.4399920015772542
P175	performer	Temporal_pattern	0.42328891123957757
P175	performer	People_by_origin	0.4108184945297019
P175	performer	Sociability	0.4006785815326268
P170	creator	People_by_vocation	0.5892328355666696
P170	creator	Physical_artworks	0.5567452064379944
P170	creator	Create_representation	0.5250314498076858
P170	creator	Create_physical_artwork	0.5242127953435947
P170	creator	Achieving_first	0.5186856741138376
P170	creator	Behind_the_scenes	0.5035788209246779
P170	creator	Text	0.47755926514509295
P170	creator	Medical_professionals	0.45324117564616934
P170	creator	Performing_arts	0.4396493898412873
P170	creator	Education_teaching	0.4257655760048254
P710	participant	Performers	0.5663273506228406
P710	participant	People_by_vocation	0.5475806127369219
P710	participant	People	0.49101480500406597
P710	participant	Behind_the_scenes	0.46582390521737527
P710	participant	Education_teaching	0.44642237959358644
P710	participant	Medical_professionals	0.4362698496278182
P710	participant	People_by_age	0.43432594452402534
P710	participant	Sociability	0.42250074999751985
P710	participant	People_by_origin	0.4223165073260775
P710	participant	Body_description_part	0.4195213945572292
P157	killed by	Killing	0.7576137203261724
P157	killed by	Kidnapping	0.6868179429251291
P157	killed by	Rape	0.6160356002092271
P157	killed by	Dead_or_alive	0.5964422673899624
P157	killed by	Robbery	0.580236900714525
P157	killed by	People_by_morality	0.5755720823965188
P157	killed by	Execution	0.5720078542260124
P157	killed by	Death	0.5601078495883074
P157	killed by	Reporting	0.5507166212151531
P157	killed by	Revenge	0.5502550089135292
P1318	proved by	Evidence	0.5747416600398001
P1318	proved by	Reasoning	0.48945032266230243
P1318	proved by	Statement	0.4304869092198922
P1318	proved by	Obviousness	0.4129391945995794
P1318	proved by	Coming_to_believe	0.41074109960906774
P1318	proved by	Surpassing	0.4102794920163147
P1318	proved by	Beyond_compare	0.3931263911345278
P1318	proved by	Certainty	0.39152390413424326
P1318	proved by	Expectation	0.389586059250561
P1318	proved by	Awareness	0.3886979947847533
P1313	office held by head of government	Leadership	0.6241668876441906
P1313	office held by head of government	Judicial_body	0.5875280780781882
P1313	office held by head of government	Ratification	0.5134167492131148
P1313	office held by head of government	People_along_political_spectrum	0.5127671700397636
P1313	office held by head of government	Reforming_a_system	0.5044099677154309
P1313	office held by head of government	Subordinates_and_Superiors	0.5003970355507309
P1313	office held by head of government	Change_of_leadership	0.4977553102276245
P1313	office held by head of government	Building_subparts	0.48345359022896645
P1313	office held by head of government	Military	0.47905847929147793
P1313	office held by head of government	Agree_or_refuse_to_act	0.478813521798307
P1552	has quality	Distinctiveness	0.6570749094021642
P1552	has quality	Idiosyncrasy	0.6353129217581486
P1552	has quality	Gradable_attributes	0.6338836119479548
P1552	has quality	Measurable_attributes	0.6322053046660173
P1552	has quality	Linguistic_meaning	0.6299014823470286
P1552	has quality	Obviousness	0.6196594687747814
P1552	has quality	Attributes	0.604541592745606
P1552	has quality	Measure_scenario	0.601282008272628
P1552	has quality	Awareness	0.5753344703552086
P1552	has quality	Cause_change	0.5684452855762733
P17	country	Political_locales	0.6374133372958329
P17	country	Leadership	0.5992528738460465
P17	country	Foreign_or_domestic_country	0.5242791616868809
P17	country	Military	0.5068569784675495
P17	country	State	0.5021093627126582
P17	country	People_by_jurisdiction	0.49542546191001197
P17	country	Judicial_body	0.48326247375876996
P17	country	State_of_entity	0.4529017704085688
P17	country	Economy	0.4518749341519268
P17	country	Change_of_leadership	0.44993396378492917
P162	producer	Behind_the_scenes	0.6675230331066113
P162	producer	Text	0.5551009223758824
P162	producer	Performers	0.5322047387270712
P162	producer	Performing_arts	0.4895132350633578
P162	producer	Performers_and_roles	0.4741012981515931
P162	producer	People_by_vocation	0.40343420805818764
P162	producer	Personal_relationship	0.3662780170510572
P162	producer	People_by_morality	0.3210498015528796
P162	producer	Physical_artworks	0.3206778158623602
P162	producer	Subordinates_and_Superiors	0.3166631220273558
P161	cast member	Behind_the_scenes	0.6323703603900882
P161	cast member	Performers	0.6123788622221371
P161	cast member	Performers_and_roles	0.5149242153356778
P161	cast member	Text	0.5094037653684602
P161	cast member	People_by_vocation	0.47245985900307935
P161	cast member	Performing_arts	0.468502765776503
P161	cast member	Personal_relationship	0.4605627512569197
P161	cast member	Body_description_part	0.4060506765424903
P161	cast member	Leadership	0.3618117274839351
P161	cast member	Physical_artworks	0.35480085574386355
P742	pseudonym	Being_named	0.8714804421598333
P742	pseudonym	Name_conferral	0.6495526062398205
P742	pseudonym	Namesake	0.5849899628316005
P742	pseudonym	Referring_by_name	0.5362498856213715
P742	pseudonym	Simple_name	0.5172140240512371
P742	pseudonym	Word_relations	0.4838004638794665
P742	pseudonym	Text_creation	0.4553832637380252
P742	pseudonym	Type	0.4534702566394491
P742	pseudonym	Spelling_and_pronouncing	0.4508594987654412
P742	pseudonym	Adducing	0.4437138743131726
P189	location of discovery	Achieving_first	0.5786376405591065
P189	location of discovery	Becoming_aware	0.551327171890281
P189	location of discovery	Locating	0.5440341594062857
P189	location of discovery	Indigenous_origin	0.5382845423954798
P189	location of discovery	Locale_by_use	0.5232133658071625
P189	location of discovery	Setting_out	0.5032690797392361
P189	location of discovery	Artifact	0.4878244120839601
P189	location of discovery	Research	0.47858317106753656
P189	location of discovery	Intentionally_create	0.4729960547908273
P189	location of discovery	Scrutiny	0.4713848036958525
P1029	crew member	People_by_vocation	0.42159114398256614
P1029	crew member	Board_vehicle	0.3886781399670841
P1029	crew member	Vehicle	0.37466779242434833
P1029	crew member	Disembarking	0.3649028708838391
P1029	crew member	Operate_vehicle	0.3455970520757903
P1029	crew member	Leadership	0.33724126925964754
P1029	crew member	Piracy	0.3290010274959684
P1029	crew member	Use_vehicle	0.3266444581837267
P1029	crew member	Suspicion	0.3199668549627729
P1029	crew member	Process	0.319348423407202
P509	cause of death	Death	0.6170828944227664
P509	cause of death	Killing	0.6163900966990971
P509	cause of death	Causation	0.5964053690464918
P509	cause of death	Departing	0.5578434794282365
P509	cause of death	Rashness	0.54440551438759
P509	cause of death	Endangering	0.5292447397910912
P509	cause of death	Explaining_the_facts	0.5235454787135962
P509	cause of death	Catastrophe	0.511362512183886
P509	cause of death	Quitting_a_place	0.5052083562590043
P509	cause of death	Health_response	0.49365234841657635
P748	appointed by	Leadership	0.44405638733304736
